Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,158000.000000,159600.000000,152800.000000,152800.000000,151388.437500,519310
2016-12-02,155400.000000,155400.000000,150800.000000,151000.000000,149605.046875,399800
2016-12-05,149800.000000,153800.000000,148800.000000,152800.000000,151388.437500,410670
2016-12-06,154800.000000,155600.000000,150000.000000,151200.000000,149803.203125,492710
2016-12-07,151400.000000,152400.000000,149800.000000,150000.000000,148614.281250,264505
2016-12-08,151200.000000,160800.000000,151200.000000,160800.000000,159314.531250,674935
2016-12-09,160800.000000,162800.000000,159200.000000,160000.000000,158521.921875,411510
2016-12-12,160800.000000,161600.000000,157600.000000,158400.000000,156936.703125,302605
2016-12-13,158800.000000,159000.000000,156400.000000,157200.000000,155747.781250,303985
2016-12-14,158600.000000,159200.000000,156200.000000,157000.000000,155549.625000,263835
2016-12-15,157000.000000,158800.000000,156800.000000,157200.000000,155747.781250,419820
2016-12-16,159400.000000,161200.000000,157800.000000,161200.000000,159710.828125,501105
2016-12-19,160200.000000,161200.000000,159200.000000,160000.000000,158521.921875,238945
2016-12-20,160000.000000,160400.000000,157000.000000,157400.000000,155945.921875,328070
2016-12-21,159000.000000,159400.000000,155800.000000,155800.000000,154360.718750,220970
2016-12-22,155800.000000,157200.000000,153400.000000,154600.000000,153171.812500,393385
2016-12-23,154200.000000,155400.000000,152400.000000,153600.000000,152181.015625,266875
2016-12-26,153200.000000,154600.000000,153000.000000,153000.000000,151586.578125,103325
2016-12-27,153200.000000,154600.000000,152600.000000,154400.000000,152973.640625,159810
2016-12-28,157000.000000,157000.000000,152600.000000,152600.000000,151412.093750,288685
2016-12-29,151600.000000,155400.000000,150800.000000,155000.000000,153793.390625,281620
2017-01-02,155600.000000,157400.000000,155000.000000,155400.000000,154190.296875,153885
2017-01-03,155400.000000,155400.000000,153400.000000,153400.000000,152205.890625,258830
2017-01-04,155000.000000,162000.000000,154200.000000,162000.000000,160738.921875,601795
2017-01-05,162000.000000,162000.000000,158200.000000,158200.000000,156968.500000,343620
2017-01-06,158200.000000,160200.000000,157200.000000,159800.000000,158556.046875,251345
2017-01-09,158200.000000,159800.000000,155400.000000,155800.000000,154587.187500,383440
2017-01-10,157400.000000,158600.000000,155800.000000,158400.000000,157166.953125,236860
2017-01-11,157200.000000,160400.000000,157200.000000,159200.000000,157960.718750,243710
2017-01-12,159800.000000,163000.000000,159200.000000,160400.000000,159151.375000,281945
2017-01-13,160400.000000,161000.000000,157400.000000,158000.000000,156770.046875,341155
2017-01-16,158400.000000,160200.000000,154800.000000,158800.000000,157563.843750,275210
2017-01-17,157400.000000,159400.000000,156400.000000,159000.000000,157762.265625,254710
2017-01-18,160000.000000,160000.000000,157400.000000,157600.000000,156373.171875,275880
